0.88186,0.026155
0.89867,0.050478
0.90178,0.040333
0.81972,0.068448
0.84378,0.040032
0.15114,0.0098486
0.052058,0.010394
0.015236,0.0023782
0.012118,0.0042802
0.014186,0.0042192
0.013071,0.0038247
0.017717,0.0036914
0.020682,0.00091742
